timestamp,unitserialnumber,code,deviceId,manual,type,message,alarm_type,eventDateTime
13/09/2024 13:39:13,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,13-09-2024 13:39:13 pm
17/09/2024 5:53:11,2024003,3116,un0000000000002202,FALSE,1,Low Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,WARNING,17/09/2024 5:53
17/09/2024 5:53:20,2024003,3116,un0000000000002202,FALSE,1,Low Threshold breached for UV Chamber Dosage - Ultraviolet Disinfection Chamber for uvm101_dose ,WARNING,17/09/2024 5:53
18/09/2024 1:01:57,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:01
18/09/2024 1:02:07,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:02
18/09/2024 1:02:17,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:02
18/09/2024 1:02:27,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:02
18/09/2024 1:02:28,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:02
18/09/2024 1:02:32,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:02
18/09/2024 1:02:38,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:02
18/09/2024 1:02:42,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:02
18/09/2024 1:02:48,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:02
18/09/2024 1:02:52,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:02
18/09/2024 1:02:58,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:02
18/09/2024 1:03:02,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:03
18/09/2024 1:03:08,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:03
18/09/2024 1:04:31,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:04
18/09/2024 1:04:41,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 1:04
18/09/2024 1:07:47,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,18/09/2024 1:07
18/09/2024 1:07:56,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,18/09/2024 1:07
18/09/2024 1:08:08,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,18/09/2024 1:08
18/09/2024 1:08:16,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,18/09/2024 1:08
18/09/2024 1:36:56,2024003,Water Pump Flow Rate High,un0000000000002202,FALSE,1,High Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,WARNING,18/09/2024 1:36
18/09/2024 1:37:05,2024003,Water Pump Flow Rate High,un0000000000002202,FALSE,1,High Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,WARNING,18/09/2024 1:37
18/09/2024 4:31:12,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,18/09/2024 4:31
18/09/2024 4:36:49,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,18/09/2024 4:36
18/09/2024 4:36:56,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,18/09/2024 4:36
